run_id,fault_type,scenario,data_source,t_rel,req_count,err_rate,p50_ms,p95_ms,max_ms,active_pods,p50_ratio,tail_ratio
run_memleak_01,memory_leak,1,measured,78.4,6,0.0,542.3,660.8,660.8,3,4.825,1.219
run_memleak_01,memory_leak,1,measured,79.4,6,0.0,581.0,747.2,747.2,2,5.169,1.286
run_memleak_01,memory_leak,1,measured,80.4,6,0.0,547.6,586.0,586.0,2,4.872,1.07
run_memleak_01,memory_leak,1,measured,81.4,6,0.0,557.5,775.2,775.2,2,4.96,1.39
run_memleak_01,memory_leak,1,measured,82.4,6,0.0,562.9,827.3,827.3,3,5.008,1.47
run_memleak_01,memory_leak,1,measured,83.4,6,0.0,658.3,880.2,880.2,2,5.857,1.337
run_memleak_01,memory_leak,1,measured,84.4,6,0.0,571.6,773.4,773.4,2,5.085,1.353
run_memleak_01,memory_leak,1,measured,85.4,6,0.0,571.4,578.9,578.9,3,5.084,1.013
run_memleak_01,memory_leak,1,measured,86.4,6,0.0,581.0,585.1,585.1,3,5.169,1.007
run_memleak_01,memory_leak,1,measured,87.4,6,0.0,589.2,686.9,686.9,3,5.242,1.166
run_memleak_01,memory_leak,1,measured,88.4,6,0.0,588.9,608.5,608.5,3,5.239,1.033
run_memleak_01,memory_leak,1,measured,89.4,6,0.0,846.3,938.6,938.6,2,7.529,1.109
run_memleak_01,memory_leak,1,measured,90.4,6,0.0,617.9,1029.2,1029.2,3,5.497,1.666
run_memleak_01,memory_leak,1,measured,91.4,6,0.0,607.6,704.0,704.0,2,5.406,1.159
run_memleak_01,memory_leak,1,measured,92.4,6,0.0,614.7,884.9,884.9,3,5.469,1.44
run_memleak_01,memory_leak,1,measured,93.4,6,0.0,621.5,915.8,915.8,3,5.529,1.474
run_memleak_01,memory_leak,1,measured,94.4,6,0.0,628.8,902.8,902.8,3,5.594,1.436
run_memleak_01,memory_leak,1,measured,95.4,6,0.0,636.7,910.2,910.2,3,5.665,1.43
run_memleak_01,memory_leak,1,measured,96.4,6,0.0,637.0,922.7,922.7,3,5.667,1.449
run_memleak_01,memory_leak,1,measured,97.4,6,0.0,644.6,771.9,771.9,3,5.735,1.197
run_memleak_01,memory_leak,1,measured,98.4,6,0.0,650.8,946.0,946.0,3,5.79,1.454
run_memleak_01,memory_leak,1,measured,99.4,6,0.0,657.2,1092.0,1092.0,3,5.847,1.662
run_memleak_01,memory_leak,1,measured,100.4,6,0.0,658.6,976.4,976.4,2,5.859,1.483
run_memleak_01,memory_leak,1,measured,101.4,6,0.0,666.0,1299.4,1299.4,3,5.925,1.951
